dia,VIX,dia_fwd_25,VIX_fwd_25,VIX_change_pts,VIX_change_pct,PnL_fwd_pct_25,PnL_fwd_pts_25,tipo
2023-03-22,22.26,2023-06-16,13.54,-8.720000000000002,-39.173405211141066,379.06,72.4,EXITO
2025-03-26,18.33,2025-06-09,17.16,-1.1699999999999982,-6.382978723404246,186.12,32.85,EXITO
2020-07-28,25.44,2021-01-28,30.21,4.77,18.749999999999996,867.15,207.25,EXITO
2020-04-16,40.11,2020-07-15,27.76,-12.349999999999998,-30.79032660184492,258.17,73.45,EXITO
2024-09-05,19.9,2024-12-17,15.87,-4.029999999999999,-20.251256281407034,546.62,117.25,EXITO
2023-07-19,13.76,2023-11-21,13.35,-0.41000000000000014,-2.9796511627906987,38.55,14.975,EXITO
2021-10-12,19.85,2021-12-30,17.33,-2.520000000000003,-12.695214105793465,419.87,125.75,EXITO
2023-05-09,17.71,2023-09-14,12.82,-4.890000000000001,-27.611518915866746,248.43,75.15,EXITO
2021-10-25,15.24,2022-02-25,27.59,12.35,81.03674540682414,25.98,5.325,EXITO
2024-09-09,19.45,2024-11-19,16.35,-3.099999999999998,-15.938303341902305,3848.48,63.5,EXITO
2024-08-20,15.88,2025-02-14,14.77,-1.1100000000000012,-6.989924433249378,336.73,90.75,EXITO
2021-08-24,17.22,2022-02-14,28.33,11.11,64.51800232288038,178.58,62.95,EXITO
2023-10-04,18.58,2024-03-14,14.4,-4.179999999999998,-22.49730893433799,466.17,126.1,EXITO
2021-03-01,23.35,2021-07-16,18.45,-4.900000000000002,-20.985010706638125,125.25,49.85,EXITO
2024-08-20,15.88,2024-12-27,15.95,0.06999999999999851,0.4408060453400409,350.25,69.35,EXITO
2023-11-02,15.66,2024-03-01,13.11,-2.5500000000000007,-16.283524904214563,9994.74,94.95,EXITO
2023-04-06,18.4,2023-07-14,13.34,-5.059999999999999,-27.499999999999996,133.38,50.35,EXITO
2022-04-04,18.57,2022-07-06,26.73,8.16,43.94184168012924,102.83,35.425,EXITO
2020-05-12,33.04,2020-12-08,20.68,-12.36,-37.409200968523,497.96,183.0,EXITO
2020-04-30,34.15,2020-07-23,26.08,-8.07,-23.631039531478773,235.27,56.7,EXITO
2020-05-21,29.53,2020-12-15,22.89,-6.640000000000001,-22.485607856417204,605.04,186.05,EXITO
2020-06-26,34.73,2021-01-08,21.56,-13.169999999999998,-37.921105672329396,630.62,228.6,EXITO
2021-07-19,22.5,2021-10-04,22.96,0.46000000000000085,2.0444444444444483,47.19,12.6,EXITO
2024-07-09,12.51,2025-01-16,16.6,4.090000000000002,32.69384492406077,445.83,26.75,EXITO
2020-07-15,27.76,2020-10-15,26.97,-0.7900000000000027,-2.8458213256484246,530.89,50.7,EXITO
2021-07-19,22.5,2021-11-12,16.29,-6.210000000000001,-27.6,306.69,121.45,EXITO
2021-03-02,24.1,2021-07-16,18.45,-5.650000000000002,-23.443983402489636,127.88,46.1,EXITO
2021-10-20,15.49,2022-01-26,31.96,16.47,106.32666236281472,57.17,16.55,EXITO
2020-02-28,40.11,2020-06-03,25.66,-14.45,-36.025928696085764,202.58,74.65,EXITO
2024-09-12,17.07,2024-11-21,16.87,-0.1999999999999993,-1.1716461628588126,95.72,34.65,EXITO
2024-09-27,16.96,2025-01-02,17.93,0.9699999999999989,5.7193396226415025,156.04,21.3,EXITO
2023-11-09,15.29,2024-03-06,14.5,-0.7899999999999991,-5.166775670372788,286.04,81.95,EXITO
2021-07-30,18.24,2021-10-12,19.85,1.610000000000003,8.82675438596493,146.63,6.525,EXITO
2021-07-16,18.45,2021-10-15,16.3,-2.1499999999999986,-11.653116531165304,151.3,23.3,EXITO
2024-10-07,22.64,2024-12-24,14.27,-8.370000000000001,-36.96996466431096,286.97,37.45,EXITO
2024-09-30,16.73,2025-01-07,17.82,1.0899999999999999,6.515242080095636,131.14,28.85,EXITO
2020-11-12,25.35,2021-03-11,21.91,-3.4400000000000013,-13.570019723865881,644.6,116.35,EXITO
2020-04-27,33.29,2020-07-10,27.29,-6.0,-18.023430459597478,186.25,32.5,EXITO
2021-09-30,23.14,2022-01-06,19.61,-3.530000000000001,-15.254969749351776,282.83,112.85,EXITO
2024-12-26,14.73,2025-03-13,24.66,9.93,67.41344195519348,52.82,5.15,EXITO
2022-01-07,18.76,2022-05-03,29.25,10.489999999999998,55.91684434968016,29.83,10.5,EXITO
2023-04-05,19.08,2023-07-13,13.61,-5.469999999999999,-28.668763102725364,101.14,39.9,EXITO
2024-12-30,17.4,2025-04-07,46.98,29.58,170.0,64.15,20.625,EXITO
2024-01-25,13.45,2024-04-24,15.97,2.5200000000000014,18.736059479553916,399.18,73.05,EXITO
2022-04-04,18.57,2022-07-15,24.23,5.66,30.479267635971997,122.23,28.175,EXITO
2020-03-05,39.62,2020-05-19,30.53,-9.089999999999996,-22.942958101968696,82.56,24.15,EXITO
2021-01-26,23.02,2021-04-20,18.68,-4.34,-18.853171155516943,202.13,37.9,EXITO
2020-12-16,22.5,2021-06-02,17.48,-5.02,-22.31111111111111,363.98,97.0,EXITO
2021-08-24,17.22,2022-01-11,18.41,1.1900000000000013,6.910569105691065,284.83,101.4,EXITO
2020-07-10,27.29,2020-10-08,26.36,-0.9299999999999997,-3.407841700256503,234.17,70.25,EXITO
2021-03-22,18.88,2021-06-04,16.42,-2.4599999999999973,-13.02966101694914,258.71,26.0,EXITO
2023-10-23,20.37,2024-01-19,13.3,-7.07,-34.707903780068726,216.24,41.95,EXITO
2021-03-22,18.88,2021-07-29,17.7,-1.1799999999999997,-6.249999999999998,226.83,71.45,EXITO
2021-06-09,17.89,2021-10-11,20.0,2.1099999999999994,11.794298490776967,397.31,66.35,EXITO
2019-10-09,18.64,2020-01-10,12.56,-6.08,-32.61802575107296,751.78,74.05,EXITO
2024-09-09,19.45,2024-11-19,16.35,-3.099999999999998,-15.938303341902305,327.38,98.05,EXITO
2024-09-10,19.08,2024-11-19,16.35,-2.729999999999997,-14.308176100628916,277.83,83.35,EXITO
2020-09-24,28.51,2020-12-30,22.77,-5.740000000000002,-20.13328656611716,488.63,103.1,EXITO
2023-03-31,18.7,2023-07-06,15.44,-3.26,-17.4331550802139,79.09,26.85,EXITO
2021-10-14,16.86,2022-01-21,28.85,11.990000000000002,71.11506524317913,133.23,42.7,EXITO
2021-02-22,23.45,2021-07-12,16.17,-7.279999999999998,-31.04477611940298,176.38,47.8,EXITO
2024-08-19,14.65,2024-11-22,15.24,0.5899999999999999,4.027303754266211,416.86,70.45,EXITO
2023-10-24,18.97,2024-03-05,14.46,-4.509999999999998,-23.77438060094886,285.33,85.6,EXITO
2021-06-21,17.89,2021-09-27,18.76,0.870000000000001,4.863051984348803,450.39,86.25,EXITO
2022-06-17,31.13,2022-09-06,26.91,-4.219999999999999,-13.556055252168322,161.63,27.8,EXITO
2021-03-29,20.74,2021-06-09,17.89,-2.849999999999998,-13.741562198649943,615.61,53.25,EXITO
2022-03-17,25.67,2022-06-24,27.23,1.5599999999999987,6.0771328398909175,42.36,12.75,EXITO
2023-03-10,24.8,2023-06-09,13.83,-10.97,-44.233870967741936,204.76,25.8,EXITO
2021-10-19,15.7,2022-02-22,28.81,13.11,83.5031847133758,60.62,12.7,EXITO
2021-10-07,19.54,2022-01-11,18.41,-1.129999999999999,-5.783009211873076,418.06,77.55,EXITO
2024-09-11,17.69,2024-11-20,17.16,-0.5300000000000011,-2.996042962125501,296.05,101.1,EXITO
2021-02-25,28.89,2021-05-10,19.66,-9.23,-31.94877120110765,87.78,23.35,EXITO
2020-06-03,25.66,2020-08-21,22.54,-3.120000000000001,-12.159002338269683,855.63,60.75,EXITO
2020-04-02,50.91,2020-11-12,25.35,-25.559999999999995,-50.20624631703004,781.4,268.8,EXITO
2021-10-22,15.43,2022-01-06,19.61,4.18,27.090084251458197,371.7,59.1,EXITO
2020-12-16,22.5,2021-03-29,20.74,-1.7600000000000016,-7.822222222222229,175.98,45.05,EXITO
2021-10-22,15.43,2022-02-25,27.59,12.16,78.80751782242386,24.5,4.925,EXITO
2021-08-24,17.22,2021-11-15,16.49,-0.7300000000000004,-4.2392566782810714,215.53,56.9,EXITO
2021-07-29,17.7,2021-10-25,15.24,-2.459999999999999,-13.898305084745758,173.84,31.9,EXITO
2021-06-24,15.97,2021-10-20,15.49,-0.4800000000000004,-3.0056355666875416,308.22,90.0,EXITO
2019-10-08,20.28,2020-01-13,12.32,-7.960000000000001,-39.25049309664694,420.17,75.0,EXITO
2024-09-30,16.73,2025-03-12,24.23,7.5,44.82964734010759,104.68,12.3,EXITO
2022-01-07,18.76,2022-06-23,29.05,10.29,54.8507462686567,155.57,43.325,EXITO
2024-09-10,19.08,2024-12-19,24.09,5.010000000000002,26.257861635220138,541.76,116.75,EXITO
2020-06-01,28.23,2020-08-14,22.05,-6.18,-21.891604675876724,237.62,74.85,EXITO
2024-09-04,21.32,2024-11-21,16.87,-4.449999999999999,-20.872420262664164,240.17,72.65,EXITO
2022-03-17,25.67,2022-07-05,27.54,1.8699999999999974,7.28476821192052,53.78,14.225,EXITO
2023-10-24,18.97,2024-01-22,13.19,-5.779999999999999,-30.469161834475482,993.0,49.65,EXITO
2021-09-13,19.37,2021-12-20,22.87,3.5,18.069179143004646,185.64,54.95,EXITO
2021-10-12,19.85,2022-02-25,27.59,7.739999999999998,38.992443324937014,103.98,26.15,EXITO
2024-10-02,18.9,2025-05-19,18.14,-0.759999999999998,-4.021164021164011,1338.74,74.3,EXITO
2019-11-22,12.34,2020-03-24,61.67,49.33,399.75688816855757,287.8,24.175,EXITO
2021-09-15,18.18,2021-11-30,27.19,9.010000000000002,49.559955995599566,152.41,55.25,EXITO
2020-05-20,27.99,2020-12-14,24.72,-3.2699999999999996,-11.682743837084672,583.26,191.6,EXITO
2022-04-08,21.16,2022-07-25,23.36,2.1999999999999993,10.39697542533081,49.49,14.55,EXITO
2024-08-15,15.23,2024-12-24,14.27,-0.9600000000000009,-6.303348653972428,493.9,105.2,EXITO
2025-03-12,24.23,2025-05-30,18.57,-5.66,-23.359471729261248,153.93,44.1,EXITO
2020-05-15,31.89,2020-08-03,24.28,-7.609999999999999,-23.86328002508623,285.41,86.05,EXITO
2020-05-06,34.12,2020-07-27,24.74,-9.379999999999999,-27.49120750293083,189.5,62.25,EXITO
2024-07-25,18.46,2024-12-10,14.18,-4.280000000000001,-23.18526543878657,425.07,77.15,EXITO
2021-07-21,17.91,2021-10-14,16.86,-1.0500000000000007,-5.862646566164158,56.73,16.65,EXITO
2024-10-04,19.21,2025-07-28,15.03,-4.1800000000000015,-21.75950026028111,255.58,54.95,EXITO
2020-05-29,27.51,2020-08-14,22.05,-5.460000000000001,-19.847328244274813,286.39,87.35,EXITO
2025-04-29,24.17,2025-07-29,15.98,-8.190000000000001,-33.88498138187836,485.23,134.65,EXITO
2021-09-20,25.71,2021-12-14,21.89,-3.8200000000000003,-14.85803189420459,225.56,81.2,EXITO
2021-07-19,22.5,2021-12-16,20.57,-1.9299999999999997,-8.577777777777776,843.66,196.15,EXITO
2024-09-12,17.07,2024-11-21,16.87,-0.1999999999999993,-1.1716461628588126,109.05,37.35,EXITO
2023-11-02,15.66,2024-04-12,17.31,1.6499999999999986,10.53639846743294,419.79,121.95,EXITO
2023-04-26,18.84,2023-12-04,13.08,-5.76,-30.573248407643312,261.17,93.5,EXITO
2024-09-05,19.9,2024-11-22,15.24,-4.659999999999998,-23.41708542713567,285.69,83.85,EXITO
2021-03-10,22.56,2021-07-22,17.69,-4.869999999999997,-21.586879432624105,229.3,69.25,EXITO
2023-04-05,19.08,2023-06-27,13.74,-5.339999999999998,-27.987421383647792,39.92,9.8,EXITO
2022-04-14,22.7,2022-07-28,22.33,-0.370000000000001,-1.6299559471365683,30.79,10.9,EXITO
2020-08-18,21.51,2021-02-11,21.25,-0.26000000000000156,-1.2087401208740194,1091.07,189.3,EXITO
2020-08-27,24.47,2020-12-16,22.5,-1.9699999999999989,-8.050674295055165,585.16,37.45,EXITO
2023-08-25,15.68,2024-02-20,15.42,-0.2599999999999998,-1.6581632653061211,56.13,18.3,EXITO
2023-04-19,16.46,2023-07-06,15.44,-1.0200000000000014,-6.1968408262454515,52.8,17.9,EXITO
2024-10-09,20.86,2024-12-27,15.95,-4.91,-23.537871524448704,43.52,16.3,EXITO
2024-10-28,19.8,2025-02-04,17.21,-2.59,-13.08080808080808,20.16,6.35,EXITO
2022-07-22,23.03,2022-10-05,28.55,5.52,23.968736430742506,51.66,10.125,EXITO
2025-04-29,24.17,2025-07-23,15.37,-8.800000000000002,-36.408771203971874,494.9,121.25,EXITO
2021-11-09,17.78,2022-03-15,29.83,12.049999999999997,67.77277840269964,48.99,16.925,EXITO
2021-03-08,25.47,2021-10-26,15.98,-9.489999999999998,-37.25952100510404,710.87,179.85,EXITO
2021-09-27,18.76,2021-12-30,17.33,-1.4300000000000033,-7.622601279317714,632.49,87.6,EXITO
2022-06-24,27.23,2022-09-08,23.61,-3.620000000000001,-13.294160852001472,45.64,12.55,EXITO
2023-04-24,16.89,2023-07-19,13.76,-3.130000000000001,-18.53167554766134,288.97,62.85,EXITO
2021-08-31,16.48,2021-12-17,21.57,5.09,30.885922330097088,301.46,72.05,EXITO
2025-05-05,23.64,2025-08-06,16.77,-6.870000000000001,-29.060913705583758,306.3,99.7,EXITO
2022-03-23,23.57,2022-06-16,32.95,9.380000000000003,39.79635129401783,110.74,14.95,EXITO
2020-11-16,22.45,2021-04-12,16.91,-5.539999999999999,-24.677060133630285,1152.63,98.55,EXITO
2025-03-12,24.23,2025-06-23,19.83,-4.400000000000002,-18.159306644655395,149.4,43.4,EXITO
2024-08-02,23.39,2024-10-28,19.8,-3.59,-15.348439504061565,370.25,87.75,EXITO
2021-07-19,22.5,2021-10-04,22.96,0.46000000000000085,2.0444444444444483,80.12,19.75,EXITO
2025-03-18,21.7,2025-07-08,16.81,-4.890000000000001,-22.53456221198157,825.35,87.9,EXITO
2021-08-05,17.28,2021-12-30,17.33,0.04999999999999716,0.2893518518518354,624.29,164.5,EXITO
2025-04-04,45.31,2025-07-10,15.78,-29.53,-65.17325093798279,377.08,126.7,EXITO
2022-07-19,24.5,2022-11-17,23.93,-0.5700000000000003,-2.326530612244899,98.28,34.3,EXITO
2023-05-25,19.14,2023-08-24,17.2,-1.9400000000000013,-10.135841170323936,226.62,50.65,EXITO
2023-05-01,16.08,2023-07-13,13.61,-2.469999999999999,-15.360696517412931,50.85,19.55,EXITO
2025-05-16,17.24,2025-08-05,17.85,0.610000000000003,3.538283062645029,137.05,38.1,EXITO
2023-05-26,17.95,2023-10-06,17.45,-0.5,-2.785515320334262,105.17,37.6,EXITO
2024-09-27,16.96,2025-01-07,17.82,0.8599999999999994,5.070754716981128,108.49,25.55,EXITO
2025-03-28,21.65,2025-06-11,17.26,-4.389999999999997,-20.277136258660498,577.82,69.05,EXITO
2023-11-06,14.89,2024-04-16,18.4,3.509999999999998,23.57286769644055,323.36,121.1,EXITO
2023-04-04,19.0,2023-08-23,15.98,-3.0199999999999996,-15.894736842105262,181.2,61.7,EXITO
2022-01-26,31.96,2022-07-06,26.73,-5.23,-16.364205256570713,44.6,13.225,EXITO
2021-10-15,16.3,2022-01-18,22.79,6.489999999999998,39.815950920245385,208.52,64.85,EXITO
2024-10-02,18.9,2025-01-16,16.6,-2.299999999999997,-12.169312169312155,104.87,26.9,EXITO
2024-10-07,22.64,2025-02-18,15.35,-7.290000000000001,-32.19964664310954,205.75,50.1,EXITO
2021-08-04,17.97,2021-11-30,27.19,9.220000000000002,51.30773511407904,270.6,103.1,EXITO
2020-06-16,33.67,2020-12-30,22.77,-10.900000000000002,-32.37303237303238,485.22,160.85,EXITO
2020-08-03,24.28,2021-02-01,30.24,5.959999999999997,24.546952224052706,1154.67,166.85,EXITO
2023-05-25,19.14,2023-08-11,14.84,-4.300000000000001,-22.46603970741902,1014.13,46.65,EXITO
2023-10-31,18.14,2024-04-11,14.91,-3.2300000000000004,-17.80595369349504,431.33,143.2,EXITO
2023-09-01,13.09,2024-04-29,14.67,1.58,12.070282658517954,461.57,111.7,EXITO
2021-07-27,19.36,2021-11-23,19.38,0.019999999999999574,0.10330578512396474,332.11,103.95,EXITO
2023-10-30,19.75,2024-01-26,13.26,-6.49,-32.86075949367089,688.84,74.05,EXITO
2022-05-09,34.75,2022-08-11,20.2,-14.55,-41.87050359712231,61.29,13.3,EXITO
2024-10-28,19.8,2025-01-24,14.85,-4.950000000000001,-25.000000000000007,69.12,18.8,EXITO
2022-07-21,23.11,2022-10-14,32.02,8.910000000000004,38.554738208567734,49.1,16.4,EXITO
2022-09-30,31.62,2022-12-13,22.55,-9.07,-28.684376976597093,567.46,59.3,EXITO
2022-08-11,20.2,2022-11-02,25.86,5.66,28.01980198019802,82.11,20.075,EXITO
2021-07-21,17.91,2021-11-05,16.48,-1.4299999999999997,-7.984366275823561,966.67,126.15,EXITO
2023-09-27,18.22,2024-03-20,13.04,-5.18,-28.43029637760702,244.21,87.55,EXITO
2025-05-01,24.6,2025-08-05,17.85,-6.75,-27.439024390243897,292.84,112.45,EXITO
2023-05-03,18.34,2023-08-09,15.96,-2.379999999999999,-12.977099236641216,236.5,69.65,EXITO
2025-05-13,18.22,2025-08-06,16.77,-1.4499999999999993,-7.9582875960482955,117.07,38.4,EXITO
2021-10-25,15.24,2022-03-04,31.98,16.740000000000002,109.84251968503938,29.72,10.0,EXITO
2023-05-03,18.34,2023-07-25,13.86,-4.48,-24.427480916030536,799.54,87.55,EXITO
2021-03-08,25.47,2021-07-21,17.91,-7.559999999999999,-29.681978798586567,249.76,76.8,EXITO
2025-01-07,17.82,2025-03-28,21.65,3.8299999999999983,21.49270482603815,34.73,10.125,EXITO
2023-06-05,14.73,2023-12-28,12.47,-2.26,-15.3428377460964,212.88,66.95,EXITO
2023-04-28,15.78,2023-07-31,13.63,-2.1499999999999986,-13.624841571609625,308.5,76.2,EXITO
2023-07-13,13.61,2023-11-02,15.66,2.0500000000000007,15.062454077883917,120.42,14.45,EXITO
2024-04-22,16.94,2024-07-08,12.37,-4.570000000000002,-26.977567886658804,547.25,59.65,EXITO
2022-04-01,19.63,2022-07-06,26.73,7.100000000000001,36.16912888436068,82.8,32.375,EXITO
2023-12-28,12.47,2024-04-09,14.98,2.51,20.128307939053727,1065.5,91.1,EXITO
2022-01-21,28.85,2023-02-22,22.29,-6.560000000000002,-22.738301559792035,76.51,26.55,EXITO
2020-10-08,26.36,2021-01-13,22.21,-4.149999999999999,-15.743550834597869,155.42,55.95,EXITO
2020-02-24,25.03,2020-06-09,27.57,2.539999999999999,10.147822612864559,114.19,26.95,EXITO
2021-05-10,19.66,2021-09-09,18.8,-0.8599999999999994,-4.374364191251269,784.38,87.85,EXITO
2025-04-28,25.15,2025-07-23,15.37,-9.78,-38.886679920477135,595.68,165.3,EXITO
2021-07-29,17.7,2021-11-22,19.17,1.4700000000000024,8.305084745762725,503.86,123.95,EXITO
2019-08-19,16.88,2020-01-09,12.54,-4.34,-25.710900473933652,506.12,62.0,EXITO
2022-03-28,19.63,2022-07-15,24.23,4.600000000000001,23.433520122261854,109.94,26.275,EXITO
2022-07-21,23.11,2022-10-14,32.02,8.910000000000004,38.554738208567734,73.01,23.875,EXITO
2021-08-05,17.28,2021-11-26,28.62,11.34,65.625,407.49,100.65,EXITO
2021-08-05,17.28,2021-11-03,15.1,-2.1800000000000015,-12.61574074074075,193.62,59.15,EXITO
2025-03-26,18.33,2025-07-02,16.64,-1.6899999999999977,-9.219858156028357,210.31,80.55,EXITO
2020-06-03,25.66,2020-08-18,21.51,-4.149999999999999,-16.173031956352293,189.09,62.4,EXITO
2024-09-18,18.23,2025-01-31,16.43,-1.8000000000000007,-9.87383433900165,302.96,97.1,EXITO
2021-07-27,19.36,2022-01-26,31.96,12.600000000000001,65.08264462809919,381.29,82.55,EXITO
2021-10-19,15.7,2022-01-04,16.91,1.2100000000000009,7.7070063694267565,882.43,97.95,EXITO
2021-11-05,16.48,2022-04-14,22.7,6.219999999999999,37.742718446601934,272.76,38.05,EXITO
2022-03-28,19.63,2022-06-21,30.19,10.560000000000002,53.79521141110547,101.27,31.85,EXITO
2025-01-06,16.04,2025-04-09,33.62,17.58,109.60099750623439,89.36,13.225,EXITO
2024-07-25,18.46,2024-10-09,20.86,2.3999999999999986,13.001083423618626,85.88,18.55,EXITO
2025-01-31,16.43,2025-04-29,24.17,7.740000000000002,47.10894704808279,78.65,10.775,EXITO
2021-03-04,28.57,2021-07-20,19.73,-8.84,-30.941547077353864,313.1,77.65,EXITO
2021-10-14,16.86,2021-12-31,17.22,0.35999999999999943,2.1352313167259753,1141.74,124.45,EXITO
2020-10-29,37.59,2021-01-25,23.19,-14.400000000000002,-38.30806065442937,706.08,127.8,EXITO
2021-10-07,19.54,2022-03-28,19.63,0.08999999999999986,0.460593654042988,249.87,92.95,EXITO
2020-06-04,25.81,2020-12-22,24.23,-1.5799999999999983,-6.121658271987595,554.31,151.05,EXITO
2024-10-18,18.03,2025-04-04,45.31,27.28,151.30338325013867,26.14,7.175,EXITO
2024-10-28,19.8,2025-01-28,16.41,-3.3900000000000006,-17.121212121212125,385.42,9.25,EXITO
2024-08-16,14.8,2024-11-21,16.87,2.0700000000000003,13.986486486486488,418.3,66.3,EXITO
2022-02-18,27.75,2022-06-16,32.95,5.200000000000003,18.73873873873875,61.33,23.95,EXITO
2023-11-08,14.45,2024-04-17,18.21,3.7600000000000016,26.020761245674752,347.13,120.8,EXITO
2025-02-05,15.77,2025-04-28,25.15,9.379999999999999,59.48002536461635,80.11,7.25,EXITO
2023-06-05,14.73,2023-08-29,14.45,-0.28000000000000114,-1.900882552613721,105.66,20.55,EXITO
2021-10-14,16.86,2022-01-18,22.79,5.93,35.17200474495848,244.01,71.25,EXITO
2021-03-30,19.61,2021-07-02,15.07,-4.539999999999999,-23.151453340132583,453.01,75.2,EXITO
2024-09-12,17.07,2024-11-21,16.87,-0.1999999999999993,-1.1716461628588126,189.08,64.95,EXITO
2020-03-05,39.62,2020-06-26,34.73,-4.890000000000001,-12.342251388187787,98.62,39.25,EXITO
2024-10-04,19.21,2024-12-24,14.27,-4.940000000000001,-25.715773034877675,110.99,41.4,EXITO
2021-11-22,19.17,2022-04-01,19.63,0.4599999999999973,2.3995826812728076,28.47,7.7,EXITO
2023-11-20,13.41,2024-04-24,15.97,2.5600000000000005,19.09023117076809,2609.89,118.75,EXITO
2020-07-22,24.32,2020-11-17,22.71,-1.6099999999999994,-6.620065789473682,254.45,95.8,EXITO
2023-12-14,12.48,2024-03-27,12.78,0.29999999999999893,2.4038461538461453,282.6,77.15,EXITO
2022-09-30,31.62,2022-12-13,22.55,-9.07,-28.684376976597093,176.1,51.95,EXITO
2023-10-16,17.21,2024-04-02,14.61,-2.6000000000000014,-15.107495642068573,456.87,106.45,EXITO
2020-01-06,13.85,2020-04-30,34.15,20.299999999999997,146.57039711191334,156.73,19.2,EXITO
2023-09-27,18.22,2024-01-03,14.04,-4.18,-22.941822173435785,1662.96,22.45,EXITO
2021-10-20,15.49,2022-04-04,18.57,3.08,19.88379599741769,259.59,88.0,EXITO
2025-04-09,33.62,2025-07-14,17.2,-16.419999999999998,-48.839976204640095,706.7,268.9,EXITO
2020-12-14,24.72,2021-03-30,19.61,-5.109999999999999,-20.6715210355987,119.23,41.55,EXITO
2025-04-08,52.33,2025-07-22,16.5,-35.83,-68.46932925664055,594.82,235.25,EXITO
2021-05-07,16.69,2021-08-03,18.04,1.3499999999999979,8.08867585380466,376.77,18.65,EXITO
2020-12-16,22.5,2021-04-01,17.33,-5.170000000000002,-22.977777777777785,140.85,46.55,EXITO
2021-06-23,16.32,2021-09-08,17.96,1.6400000000000006,10.04901960784314,1077.9,97.55,EXITO
2021-03-31,19.4,2021-07-02,15.07,-4.329999999999998,-22.31958762886597,319.21,68.95,EXITO
2020-06-02,26.84,2020-12-21,25.16,-1.6799999999999997,-6.259314456035766,591.95,158.05,EXITO
2021-03-29,20.74,2021-07-07,16.2,-4.539999999999999,-21.890067502410798,358.96,83.1,EXITO
2021-01-13,22.21,2021-04-19,17.29,-4.920000000000002,-22.152183701035575,275.77,67.15,EXITO
2021-10-15,16.3,2022-01-03,16.6,0.3000000000000007,1.8404907975460165,715.95,107.75,EXITO
2024-09-30,16.73,2024-12-19,24.09,7.359999999999999,43.99282725642558,453.8,41.75,EXITO
2023-09-27,18.22,2024-02-06,13.06,-5.159999999999998,-28.320526893523596,516.34,39.5,EXITO
2021-07-20,19.73,2021-10-04,22.96,3.2300000000000004,16.371008616320324,52.62,16.05,EXITO
2021-04-01,17.33,2021-07-06,16.44,-0.889999999999997,-5.135603000577017,315.11,62.55,EXITO
2025-03-26,18.33,2025-06-09,17.16,-1.1699999999999982,-6.382978723404246,127.5,49.15,EXITO
2025-01-14,18.71,2025-04-17,29.65,10.939999999999998,58.47140566541955,37.1,11.725,EXITO
2019-09-26,16.07,2020-01-07,13.79,-2.280000000000001,-14.187927815805857,258.87,45.95,EXITO
2021-08-05,17.28,2022-02-01,21.96,4.68,27.083333333333332,428.6,96.65,EXITO
2021-10-19,15.7,2022-03-02,30.74,15.04,95.79617834394905,40.03,13.65,EXITO
2023-08-29,14.45,2024-02-21,15.34,0.8900000000000006,6.159169550173014,34.16,11.7,EXITO
2020-05-06,34.12,2020-09-30,26.37,-7.7499999999999964,-22.713950762016406,286.63,107.2,EXITO
2021-08-04,17.97,2022-02-01,21.96,3.990000000000002,22.20367278797998,427.15,96.75,EXITO
2023-12-13,12.19,2024-03-05,14.46,2.2700000000000014,18.621821164889266,554.02,72.3,EXITO
2021-10-04,22.96,2022-02-18,27.75,4.789999999999999,20.86236933797909,123.69,44.9,EXITO
2023-03-07,19.59,2023-06-16,13.54,-6.050000000000001,-30.883103624298116,72.89,27.7,EXITO
2021-07-16,18.45,2021-10-12,19.85,1.4000000000000021,7.58807588075882,33.39,9.1,EXITO
2020-06-05,24.52,2020-10-19,29.18,4.66,19.00489396411093,370.3,91.65,EXITO
2025-05-19,18.14,2025-08-06,16.77,-1.370000000000001,-7.552370452039696,63.8,21.85,EXITO
2021-10-22,15.43,2022-03-04,31.98,16.55,107.25858716785484,29.72,10.0,EXITO
2021-07-22,17.69,2021-10-15,16.3,-1.3900000000000006,-7.857546636517809,194.27,25.45,EXITO
2020-04-13,41.17,2020-07-10,27.29,-13.880000000000003,-33.71386932232208,291.34,95.85,EXITO
2023-05-25,19.14,2023-08-11,14.84,-4.300000000000001,-22.46603970741902,138.93,44.25,EXITO
2023-05-16,17.99,2023-09-29,17.52,-0.46999999999999886,-2.612562534741517,210.69,52.25,EXITO
2023-10-31,18.14,2024-01-25,13.45,-4.690000000000001,-25.854465270121285,2381.97,72.65,EXITO
2021-07-21,17.91,2021-10-19,15.7,-2.210000000000001,-12.339475153545509,172.85,38.2,EXITO
2023-04-28,15.78,2023-07-13,13.61,-2.17,-13.751584283903675,190.16,29.95,EXITO
2020-12-15,22.89,2021-03-31,19.4,-3.490000000000002,-15.246832678025346,142.77,44.9,EXITO
2019-08-15,21.18,2019-12-09,15.86,-5.32,-25.11803588290841,256.65,74.3,EXITO
2019-08-13,17.52,2020-01-06,13.85,-3.67,-20.947488584474886,373.11,49.25,EXITO
2021-07-12,16.17,2021-11-09,17.78,1.6099999999999994,9.956709956709952,399.61,101.7,EXITO
2024-10-02,18.9,2025-01-16,16.6,-2.299999999999997,-12.169312169312155,268.14,27.35,EXITO
2022-07-15,24.23,2022-11-02,25.86,1.629999999999999,6.727197688815514,180.43,46.1,EXITO
2024-07-30,17.69,2025-01-31,16.43,-1.2600000000000016,-7.122668174109675,313.01,80.6,EXITO
2024-09-30,16.73,2025-02-11,16.02,-0.7100000000000009,-4.24387328153019,148.33,55.4,EXITO
